origem,destino,tempo,linha,tipo_via,distancia_m,peso
estacao_218,estacao_189,50,L24,avenida,32250,50
estacao_176,estacao_179,40,L29,local,21760,40
estacao_110,estacao_372,57,L48,coletora,51927,57
estacao_226,estacao_147,21,L47,coletora,18333,21
estacao_458,estacao_212,18,L38,local,9792,18
estacao_73,estacao_106,39,L31,local,26169,39
estacao_33,estacao_477,76,L49,coletora,41420,76
estacao_3,estacao_209,82,L18,coletora,48298,82
estacao_284,estacao_236,91,L37,avenida,54782,91
estacao_95,estacao_426,49,L19,local,36799,49
estacao_21,estacao_421,39,L38,coletora,29328,39
estacao_286,estacao_378,60,L15,avenida,54300,60
estacao_1,estacao_78,34,L20,local,31518,34
estacao_325,estacao_241,16,L42,local,15312,16
estacao_147,estacao_213,23,L32,local,19090,23
estacao_125,estacao_14,16,L49,coletora,12032,16
estacao_496,estacao_34,77,L48,coletora,61369,77
estacao_246,estacao_289,56,L17,local,47656,56
estacao_243,estacao_498,89,L8,coletora,67818,89
estacao_375,estacao_294,3,L17,avenida,2391,3
estacao_29,estacao_74,41,L30,local,23329,41
estacao_182,estacao_83,7,L18,coletora,4998,7
estacao_325,estacao_466,46,L4,coletora,29854,46
estacao_271,estacao_327,10,L33,avenida,8920,10
estacao_321,estacao_93,98,L7,local,86730,98
estacao_85,estacao_278,42,L21,local,38178,42
estacao_154,estacao_138,88,L45,local,60280,88
estacao_49,estacao_273,75,L23,avenida,37950,75
estacao_70,estacao_265,37,L24,coletora,26270,37
estacao_174,estacao_471,21,L7,avenida,12159,21
estacao_257,estacao_113,25,L36,local,21325,25
estacao_425,estacao_487,68,L35,local,53176,68
estacao_359,estacao_387,15,L27,coletora,14535,15
estacao_39,estacao_59,17,L2,coletora,11526,17
estacao_159,estacao_353,47,L9,coletora,44885,47
estacao_305,estacao_267,98,L22,avenida,84574,98
estacao_155,estacao_14,96,L8,avenida,54240,96
estacao_438,estacao_355,19,L45,avenida,12483,19
estacao_64,estacao_107,17,L6,coletora,14501,17
estacao_390,estacao_401,15,L5,avenida,13440,15
estacao_247,estacao_387,56,L3,avenida,31080,56
estacao_16,estacao_406,85,L33,local,45050,85
estacao_240,estacao_60,33,L3,avenida,21582,33
estacao_341,estacao_5,97,L7,avenida,94187,97
estacao_308,estacao_105,76,L13,avenida,64068,76
estacao_179,estacao_14,12,L10,local,11784,12
estacao_142,estacao_485,75,L23,coletora,43650,75
estacao_437,estacao_256,100,L47,local,62300,100
estacao_258,estacao_291,9,L7,local,8010,9
estacao_7,estacao_270,28,L46,avenida,27804,28
estacao_144,estacao_87,97,L35,avenida,96806,97
estacao_371,estacao_50,28,L33,local,20804,28
estacao_187,estacao_357,76,L12,coletora,64144,76
estacao_490,estacao_54,24,L23,coletora,17208,24
estacao_109,estacao_263,30,L27,avenida,26670,30
estacao_160,estacao_63,60,L8,local,34140,60
estacao_253,estacao_390,47,L46,coletora,36895,47
estacao_369,estacao_20,11,L21,coletora,6149,11
estacao_233,estacao_307,95,L20,local,94905,95
estacao_115,estacao_283,53,L19,coletora,31588,53
estacao_438,estacao_35,61,L44,coletora,36051,61
estacao_6,estacao_345,63,L44,avenida,44226,63
estacao_224,estacao_267,85,L44,avenida,47685,85
estacao_73,estacao_202,52,L45,local,52000,52
estacao_52,estacao_379,22,L5,coletora,21978,22
estacao_101,estacao_173,26,L39,coletora,14612,26
estacao_119,estacao_429,55,L47,coletora,35310,55
estacao_391,estacao_365,99,L38,local,63261,99
estacao_387,estacao_404,83,L26,coletora,61669,83
estacao_341,estacao_308,52,L32,local,33384,52
estacao_75,estacao_393,59,L7,avenida,37052,59
estacao_250,estacao_254,30,L41,avenida,15450,30
estacao_50,estacao_377,7,L5,coletora,5929,7
estacao_13,estacao_497,23,L25,local,19481,23
estacao_167,estacao_78,39,L40,local,21411,39
estacao_389,estacao_39,85,L49,local,75820,85
estacao_252,estacao_405,60,L13,coletora,50280,60
estacao_254,estacao_251,65,L17,local,43875,65
estacao_414,estacao_440,70,L35,avenida,69090,70
estacao_391,estacao_16,56,L8,coletora,40880,56
estacao_161,estacao_436,49,L29,coletora,25382,49
estacao_16,estacao_90,72,L43,coletora,68544,72
estacao_361,estacao_84,63,L28,avenida,41517,63
estacao_366,estacao_199,63,L49,avenida,49833,63
estacao_345,estacao_251,85,L36,local,65960,85
estacao_292,estacao_240,61,L36,avenida,46299,61
estacao_28,estacao_200,34,L32,local,33898,34
estacao_193,estacao_315,87,L23,coletora,57768,87
estacao_31,estacao_14,76,L3,avenida,70528,76
estacao_187,estacao_178,95,L38,avenida,84645,95
estacao_456,estacao_320,44,L25,avenida,31636,44
estacao_176,estacao_182,53,L23,avenida,44414,53
estacao_125,estacao_126,31,L42,coletora,24893,31
estacao_43,estacao_466,89,L5,coletora,49662,89
estacao_172,estacao_86,3,L35,coletora,1557,3
estacao_235,estacao_336,55,L37,local,52855,55
estacao_215,estacao_136,3,L45,coletora,2403,3
estacao_11,estacao_162,49,L37,coletora,32585,49
estacao_293,estacao_50,63,L7,local,53235,63
estacao_105,estacao_172,64,L33,local,43072,64
estacao_85,estacao_314,39,L24,coletora,23517,39
estacao_254,estacao_325,10,L35,avenida,6470,10
estacao_135,estacao_24,39,L37,coletora,35529,39
estacao_115,estacao_319,96,L6,local,89472,96
estacao_296,estacao_48,76,L22,coletora,40584,76
estacao_290,estacao_410,68,L31,coletora,41276,68
estacao_177,estacao_407,10,L42,coletora,7580,10
estacao_411,estacao_153,56,L43,local,36960,56
estacao_102,estacao_212,52,L17,local,39676,52
estacao_232,estacao_343,98,L36,avenida,93198,98
estacao_9,estacao_321,91,L34,avenida,72345,91
estacao_255,estacao_109,85,L48,coletora,54145,85
estacao_479,estacao_326,69,L40,coletora,67482,69
estacao_289,estacao_372,81,L4,local,48762,81
estacao_186,estacao_236,19,L16,avenida,16758,19
estacao_350,estacao_391,39,L28,coletora,25857,39
estacao_440,estacao_425,9,L41,avenida,8397,9
estacao_211,estacao_136,37,L42,avenida,23347,37
estacao_351,estacao_307,31,L26,avenida,17298,31
estacao_76,estacao_98,4,L16,coletora,2948,4
estacao_248,estacao_286,56,L28,local,53928,56
estacao_18,estacao_103,21,L18,avenida,10794,21
estacao_132,estacao_404,36,L43,local,21240,36
estacao_329,estacao_436,6,L47,coletora,5400,6
estacao_10,estacao_28,11,L21,local,7172,11
estacao_443,estacao_32,53,L24,local,44308,53
estacao_453,estacao_46,51,L47,avenida,31620,51
estacao_57,estacao_292,95,L33,avenida,72865,95
estacao_340,estacao_424,75,L50,local,47100,75
estacao_254,estacao_452,12,L16,local,6744,12
estacao_395,estacao_413,41,L22,local,35957,41
estacao_199,estacao_412,96,L48,avenida,93888,96
estacao_216,estacao_111,19,L7,avenida,11571,19
estacao_496,estacao_140,57,L27,coletora,53637,57
estacao_301,estacao_28,63,L35,coletora,54054,63
estacao_485,estacao_57,41,L35,coletora,30463,41
estacao_349,estacao_126,36,L10,coletora,26748,36
estacao_366,estacao_188,40,L2,local,39800,40
estacao_463,estacao_310,5,L48,local,4545,5
estacao_481,estacao_27,89,L43,avenida,55981,89
estacao_282,estacao_196,40,L41,local,27400,40
estacao_462,estacao_415,88,L8,local,82984,88
estacao_121,estacao_439,57,L25,avenida,55005,57
estacao_491,estacao_201,33,L20,avenida,32307,33
estacao_421,estacao_387,31,L20,avenida,29140,31
estacao_455,estacao_82,57,L41,coletora,54150,57
estacao_415,estacao_392,83,L27,avenida,53120,83
estacao_443,estacao_41,100,L32,coletora,87700,100
estacao_211,estacao_474,43,L46,coletora,40764,43
estacao_470,estacao_419,13,L11,local,8229,13
estacao_259,estacao_33,46,L27,local,40158,46
estacao_416,estacao_280,95,L21,coletora,81225,95
estacao_14,estacao_390,7,L42,local,4158,7
estacao_322,estacao_227,83,L9,avenida,58515,83
estacao_102,estacao_321,40,L21,local,21680,40
estacao_56,estacao_80,32,L34,local,31872,32
estacao_393,estacao_425,84,L49,avenida,78372,84
estacao_304,estacao_351,53,L21,coletora,39432,53
estacao_447,estacao_376,18,L17,avenida,15318,18
estacao_303,estacao_423,42,L19,avenida,22806,42
estacao_212,estacao_188,24,L26,coletora,23592,24
estacao_427,estacao_452,74,L15,avenida,72890,74
estacao_11,estacao_472,72,L42,local,59040,72
estacao_117,estacao_464,12,L30,avenida,7608,12
estacao_359,estacao_436,22,L4,coletora,17952,22
estacao_219,estacao_307,34,L10,avenida,33660,34
estacao_188,estacao_87,73,L8,avenida,63291,73
estacao_269,estacao_222,99,L30,local,74547,99
estacao_60,estacao_114,92,L14,avenida,90528,92
estacao_441,estacao_416,35,L19,local,26355,35
estacao_195,estacao_66,56,L14,local,34160,56
estacao_421,estacao_144,94,L44,avenida,67116,94
estacao_92,estacao_209,19,L2,coletora,18981,19
estacao_134,estacao_120,80,L29,avenida,55120,80
estacao_298,estacao_350,83,L30,avenida,41915,83
estacao_240,estacao_68,42,L45,coletora,35742,42
estacao_108,estacao_365,50,L46,coletora,43800,50
estacao_305,estacao_131,10,L7,local,5300,10
estacao_26,estacao_170,31,L31,coletora,25110,31
estacao_480,estacao_343,77,L46,local,70378,77
estacao_23,estacao_2,33,L33,local,22935,33
estacao_154,estacao_202,86,L24,avenida,85570,86
estacao_456,estacao_286,6,L38,avenida,3798,6
estacao_86,estacao_257,64,L22,coletora,36288,64
estacao_45,estacao_162,91,L34,coletora,52052,91
estacao_133,estacao_59,41,L3,avenida,30955,41
estacao_446,estacao_498,36,L48,coletora,35064,36
estacao_220,estacao_144,34,L40,coletora,25976,34
estacao_160,estacao_223,22,L21,local,16522,22
estacao_391,estacao_486,20,L36,local,16500,20
estacao_408,estacao_225,7,L13,avenida,3689,7
estacao_117,estacao_93,5,L31,coletora,2915,5
estacao_361,estacao_239,56,L8,coletora,29120,56
estacao_226,estacao_182,91,L36,coletora,66794,91
estacao_252,estacao_57,93,L10,avenida,63054,93
estacao_47,estacao_104,37,L12,avenida,32671,37
estacao_260,estacao_421,35,L37,local,27965,35
estacao_108,estacao_298,1,L34,local,592,1
estacao_213,estacao_471,10,L16,coletora,8460,10
estacao_48,estacao_454,43,L2,coletora,36464,43
estacao_348,estacao_62,51,L24,local,49725,51
estacao_487,estacao_54,42,L10,avenida,22722,42
estacao_235,estacao_425,91,L43,coletora,66612,91
estacao_321,estacao_489,35,L39,local,17570,35
estacao_168,estacao_496,6,L42,local,5916,6
estacao_231,estacao_166,94,L47,local,53204,94
estacao_108,estacao_441,7,L42,coletora,4655,7
estacao_408,estacao_28,96,L5,local,94752,96
estacao_308,estacao_195,12,L26,coletora,7092,12
estacao_122,estacao_494,99,L26,avenida,50490,99
estacao_436,estacao_106,21,L25,coletora,13545,21
estacao_331,estacao_385,84,L10,avenida,54768,84
estacao_251,estacao_410,56,L48,coletora,53872,56
estacao_350,estacao_308,17,L23,local,9333,17
estacao_426,estacao_188,66,L13,coletora,48048,66
estacao_453,estacao_198,61,L18,local,49227,61
estacao_216,estacao_46,97,L28,coletora,78958,97
estacao_95,estacao_222,81,L28,avenida,42120,81
estacao_262,estacao_174,60,L44,avenida,49860,60
estacao_351,estacao_365,20,L32,local,16440,20
estacao_331,estacao_268,11,L19,coletora,7953,11
estacao_40,estacao_464,62,L20,avenida,35030,62
estacao_350,estacao_462,39,L16,local,28002,39
estacao_151,estacao_291,7,L36,avenida,6783,7
estacao_23,estacao_262,14,L33,coletora,9954,14
estacao_48,estacao_237,85,L47,local,77860,85
estacao_129,estacao_181,33,L38,avenida,29469,33
estacao_257,estacao_8,15,L48,local,11040,15
estacao_91,estacao_402,24,L26,avenida,13008,24
estacao_213,estacao_448,91,L20,coletora,72800,91
estacao_370,estacao_232,97,L43,coletora,79443,97
estacao_413,estacao_135,44,L12,avenida,26136,44
estacao_40,estacao_382,78,L17,local,43212,78
estacao_222,estacao_273,3,L1,coletora,1677,3
estacao_6,estacao_87,84,L31,coletora,71736,84
estacao_207,estacao_444,85,L48,local,74035,85
estacao_249,estacao_155,80,L40,coletora,68240,80
estacao_344,estacao_493,89,L44,coletora,81079,89
estacao_154,estacao_44,17,L9,avenida,10149,17
estacao_57,estacao_417,3,L45,avenida,2817,3
estacao_13,estacao_107,62,L42,avenida,51584,62
estacao_123,estacao_223,81,L35,avenida,44064,81
estacao_154,estacao_394,60,L10,coletora,42960,60
estacao_11,estacao_59,22,L10,local,18898,22
estacao_227,estacao_493,63,L31,avenida,59220,63
estacao_230,estacao_299,32,L13,coletora,25312,32
estacao_424,estacao_426,51,L4,coletora,25704,51
estacao_52,estacao_322,92,L28,coletora,85928,92
estacao_253,estacao_377,75,L39,local,58725,75
estacao_148,estacao_18,63,L26,coletora,48006,63
estacao_302,estacao_371,79,L44,coletora,48822,79
estacao_365,estacao_31,68,L2,coletora,54060,68
estacao_161,estacao_283,9,L18,local,6417,9
estacao_455,estacao_242,15,L32,local,14700,15
estacao_330,estacao_177,58,L45,coletora,29580,58
estacao_82,estacao_147,93,L13,coletora,62868,93
estacao_224,estacao_118,65,L15,local,62725,65
estacao_350,estacao_173,78,L46,local,57642,78
estacao_67,estacao_452,38,L47,local,26562,38
estacao_491,estacao_213,87,L42,local,59508,87
estacao_407,estacao_241,21,L40,avenida,13524,21
estacao_353,estacao_383,12,L43,coletora,6792,12
estacao_88,estacao_102,21,L39,coletora,11571,21
estacao_406,estacao_212,64,L20,avenida,38848,64
estacao_285,estacao_24,3,L23,coletora,2046,3
estacao_346,estacao_81,23,L33,avenida,20999,23
estacao_220,estacao_58,80,L15,avenida,62960,80
estacao_114,estacao_249,34,L22,coletora,30362,34
estacao_23,estacao_394,72,L18,avenida,67392,72
estacao_353,estacao_447,66,L39,local,36498,66
estacao_361,estacao_25,57,L30,avenida,56943,57
estacao_54,estacao_400,79,L40,avenida,72759,79
estacao_287,estacao_21,65,L7,avenida,53430,65
estacao_60,estacao_445,27,L24,avenida,23544,27
estacao_149,estacao_362,57,L49,local,43035,57
estacao_375,estacao_445,13,L10,local,8918,13
estacao_171,estacao_419,18,L8,avenida,13032,18
estacao_496,estacao_212,99,L50,avenida,61875,99
estacao_427,estacao_414,61,L22,coletora,46238,61
estacao_87,estacao_43,35,L24,local,31010,35
estacao_212,estacao_184,81,L43,avenida,46737,81
estacao_271,estacao_215,30,L9,coletora,21330,30
estacao_470,estacao_209,59,L34,local,40415,59
estacao_483,estacao_15,57,L10,avenida,49419,57
estacao_412,estacao_264,9,L6,coletora,5949,9
estacao_205,estacao_395,22,L28,avenida,15422,22
estacao_388,estacao_18,85,L42,avenida,81770,85
estacao_294,estacao_29,81,L46,local,76788,81
estacao_266,estacao_498,38,L27,coletora,36214,38
estacao_348,estacao_358,71,L20,local,62480,71
estacao_160,estacao_465,45,L1,coletora,43200,45
estacao_270,estacao_312,19,L45,coletora,13832,19
estacao_329,estacao_105,70,L40,local,58310,70
estacao_226,estacao_357,45,L42,coletora,40365,45
estacao_101,estacao_451,39,L6,avenida,30225,39
estacao_171,estacao_199,93,L47,local,88350,93
estacao_64,estacao_266,70,L19,avenida,38290,70
estacao_261,estacao_282,40,L34,coletora,35480,40
estacao_325,estacao_81,3,L2,local,2409,3
estacao_132,estacao_123,100,L20,local,71600,100
estacao_258,estacao_56,94,L4,coletora,59408,94
estacao_321,estacao_259,46,L8,avenida,40802,46
estacao_333,estacao_481,16,L29,coletora,12688,16
estacao_377,estacao_2,59,L22,avenida,53808,59
estacao_381,estacao_297,73,L46,local,61320,73
estacao_273,estacao_432,77,L15,coletora,50281,77
estacao_145,estacao_341,92,L37,local,52532,92
estacao_365,estacao_193,67,L48,avenida,37051,67
estacao_167,estacao_264,75,L13,coletora,54900,75
estacao_50,estacao_75,92,L28,coletora,49772,92
estacao_47,estacao_31,55,L9,coletora,33495,55
estacao_228,estacao_39,48,L44,local,33888,48
estacao_301,estacao_286,67,L50,coletora,63382,67
estacao_135,estacao_299,64,L41,coletora,46400,64
estacao_352,estacao_476,63,L47,coletora,58023,63
estacao_83,estacao_73,65,L9,coletora,56160,65
estacao_234,estacao_66,91,L33,local,50960,91
estacao_355,estacao_108,59,L31,avenida,52038,59
estacao_80,estacao_483,72,L24,avenida,58176,72
estacao_436,estacao_209,15,L8,coletora,11880,15
estacao_148,estacao_20,67,L10,avenida,46230,67
estacao_156,estacao_191,39,L19,coletora,20046,39
estacao_405,estacao_73,19,L38,coletora,9956,19
estacao_479,estacao_457,40,L19,avenida,23720,40
estacao_419,estacao_378,63,L1,avenida,49140,63
estacao_178,estacao_34,6,L27,coletora,4758,6
estacao_158,estacao_289,58,L22,coletora,43094,58
estacao_427,estacao_368,78,L9,avenida,59124,78
estacao_325,estacao_235,98,L29,local,71442,98
estacao_76,estacao_443,94,L21,avenida,85446,94
estacao_319,estacao_340,80,L27,coletora,49520,80
estacao_460,estacao_202,44,L35,avenida,43560,44
estacao_343,estacao_455,57,L48,coletora,47310,57
estacao_45,estacao_443,22,L46,avenida,17424,22
estacao_322,estacao_407,99,L46,coletora,77913,99
estacao_330,estacao_63,83,L36,avenida,49634,83
estacao_489,estacao_316,70,L37,avenida,69300,70
estacao_291,estacao_267,25,L49,coletora,18925,25
estacao_459,estacao_9,16,L43,local,9472,16
estacao_492,estacao_9,36,L14,avenida,33264,36
estacao_361,estacao_429,75,L29,avenida,68475,75
estacao_273,estacao_310,42,L26,local,21966,42
estacao_251,estacao_441,3,L22,coletora,1776,3
estacao_212,estacao_12,68,L21,coletora,42908,68
estacao_46,estacao_58,13,L35,avenida,8398,13
estacao_73,estacao_93,33,L50,avenida,19074,33
estacao_157,estacao_487,53,L44,avenida,28090,53
estacao_314,estacao_492,42,L12,avenida,36330,42
estacao_29,estacao_152,50,L7,coletora,28600,50
estacao_211,estacao_457,42,L17,coletora,41244,42
estacao_423,estacao_460,16,L4,avenida,9952,16
estacao_385,estacao_305,76,L16,coletora,57760,76
estacao_385,estacao_258,50,L8,coletora,26550,50
estacao_162,estacao_237,71,L27,avenida,53037,71
estacao_14,estacao_208,82,L15,avenida,52234,82
estacao_283,estacao_493,76,L44,avenida,47576,76
estacao_390,estacao_284,84,L9,coletora,66360,84
estacao_208,estacao_228,11,L41,local,6644,11
estacao_400,estacao_495,19,L24,local,11134,19
estacao_400,estacao_125,69,L28,local,50439,69
estacao_21,estacao_0,60,L40,coletora,50040,60
estacao_497,estacao_85,1,L4,coletora,639,1
estacao_306,estacao_128,88,L25,coletora,81928,88
estacao_323,estacao_108,75,L33,coletora,39225,75
estacao_82,estacao_378,69,L37,avenida,45057,69
estacao_45,estacao_202,90,L8,avenida,78390,90
estacao_284,estacao_143,56,L14,local,42448,56
estacao_490,estacao_410,41,L44,coletora,33825,41
estacao_133,estacao_385,91,L29,coletora,56875,91
estacao_339,estacao_164,44,L14,coletora,43604,44
estacao_306,estacao_168,3,L45,avenida,2490,3
estacao_472,estacao_1,78,L31,avenida,74958,78
estacao_4,estacao_344,23,L27,local,22034,23
estacao_356,estacao_360,63,L49,coletora,48825,63
estacao_41,estacao_403,84,L42,avenida,65100,84
estacao_15,estacao_456,86,L29,local,48418,86
estacao_180,estacao_497,49,L39,coletora,34202,49
estacao_90,estacao_429,99,L45,avenida,55737,99
estacao_236,estacao_189,25,L29,avenida,15325,25
estacao_380,estacao_10,98,L18,local,95158,98
estacao_363,estacao_183,25,L6,local,20500,25
estacao_155,estacao_413,92,L15,avenida,69184,92
estacao_495,estacao_185,5,L18,coletora,4815,5
estacao_360,estacao_361,78,L14,avenida,46800,78
estacao_420,estacao_326,51,L8,coletora,40341,51
estacao_256,estacao_252,22,L36,avenida,18414,22
estacao_378,estacao_289,87,L44,local,68643,87
estacao_89,estacao_33,76,L9,local,40508,76
estacao_65,estacao_132,73,L15,local,63729,73
estacao_400,estacao_140,25,L44,avenida,24900,25
estacao_354,estacao_347,69,L40,coletora,58512,69
estacao_286,estacao_452,59,L1,coletora,48852,59
estacao_344,estacao_482,84,L4,coletora,60564,84
estacao_432,estacao_208,36,L8,local,27540,36
estacao_238,estacao_253,47,L34,avenida,44744,47
estacao_369,estacao_114,7,L18,coletora,5404,7
estacao_229,estacao_161,1,L26,avenida,671,1
estacao_41,estacao_450,74,L2,local,45510,74
estacao_353,estacao_216,10,L16,avenida,5840,10
estacao_168,estacao_159,9,L41,local,4941,9
estacao_14,estacao_245,56,L2,local,50848,56
estacao_320,estacao_478,43,L17,avenida,23865,43
estacao_242,estacao_122,44,L4,coletora,33704,44
estacao_406,estacao_121,10,L50,local,8170,10
estacao_224,estacao_391,13,L41,coletora,10348,13
estacao_63,estacao_43,8,L3,coletora,5280,8
estacao_455,estacao_434,89,L5,avenida,47259,89
estacao_470,estacao_410,57,L4,coletora,46284,57
estacao_320,estacao_221,9,L7,local,4752,9
estacao_286,estacao_26,38,L25,coletora,20862,38
